x_coords,y_coords,pa,t,missing,ID,video_index,step
1273.5999755859375,669.9000244140625,759,1241859370,0,2030nr,39,57
1291.800048828125,755,778,1241859868,0,2030nr,39,58
1285.199951171875,748.2999877929688,809,1241860371,0,2030nr,39,59
1305.9000244140625,712,822,1241860870,0,2030nr,39,60
1269.4000244140625,716.0999755859375,649,1240974469,0,2030nr,199,1
1871.300048828125,388,627,1240974973,0,2030nr,199,2
1870.800048828125,347.5,668,1240975472,0,2030nr,199,3
1788.5,317.29998779296875,692,1240975971,0,2030nr,199,4
1813,387.79998779296875,722,1240976473,0,2030nr,199,5
985.2000122070312,403.79998779296875,769,1240976971,0,2030nr,199,6
2019.5999755859375,823.7999877929688,284,1240977492,0,2030nr,199,7
1823.199951171875,357.6000061035156,726,1240977972,0,2030nr,199,8
1816.0999755859375,320.20001220703125,715,1240978469,0,2030nr,199,9
1966.0999755859375,885.7000122070312,351,1240979000,0,2030nr,199,10
1952.0999755859375,359.3999938964844,738,1240979471,0,2030nr,199,11
1427.699951171875,466.1000061035156,747,1240979974,0,2030nr,199,12
2004.699951171875,1034.5,330,1240980527,0,2030nr,199,13
1739.0999755859375,414.70001220703125,796,1240980974,0,2030nr,199,14
1786.5,1080.5,425,1240981561,0,2030nr,199,15
1605.5,467.20001220703125,836,1240981971,0,2030nr,199,16
1282.5999755859375,738.2000122070312,790,1240982469,0,2030nr,199,17
1333.5999755859375,544.5,863,1240982973,0,2030nr,199,18
1354.5999755859375,560.5,831,1240983469,0,2030nr,199,19
1371.9000244140625,505.8999938964844,865,1240983969,0,2030nr,199,20
1366.5999755859375,500,875,1240984470,0,2030nr,199,21
1380.5999755859375,489.79998779296875,907,1240984970,0,2030nr,199,22
1344.5999755859375,554.2999877929688,844,1240985471,0,2030nr,199,23
1600.800048828125,681.2000122070312,941,1240985972,0,2030nr,199,24
2140.699951171875,715.0999755859375,907,1240986473,0,2030nr,199,25
1166.5,491.6000061035156,900,1240986970,0,2030nr,199,26
1099.5999755859375,545.2000122070312,929,1240987469,0,2030nr,199,27
646.5,579.5,974,1240987970,0,2030nr,199,28
1717,615.2000122070312,899,1240988469,0,2030nr,199,29
704,518.4000244140625,938,1240988973,0,2030nr,199,30
1063.9000244140625,692.0999755859375,988,1240989469,0,2030nr,199,31
659.0999755859375,594.7999877929688,987,1240989973,0,2030nr,199,32
585.5999755859375,599.2999877929688,971,1240990474,0,2030nr,199,33
597.7000122070312,1388.5,400,1240991028,0,2030nr,199,34
1083.5999755859375,566.4000244140625,970,1240991472,0,2030nr,199,35
1249,635.4000244140625,901,1240991972,0,2030nr,199,36
1687.5,605.7999877929688,913,1240992471,0,2030nr,199,37
1173.5999755859375,484.20001220703125,895,1240992969,0,2030nr,199,38
1184,455.8999938964844,911,1240993473,0,2030nr,199,39
1867,623.5,888,1240993975,0,2030nr,199,40
1006.7999877929688,394.6000061035156,893,1240994473,0,2030nr,199,41
1024.4000244140625,402.29998779296875,946,1240994976,0,2030nr,199,42
2118.199951171875,571,903,1240995473,0,2030nr,199,43
1464.4000244140625,1113.4000244140625,662,1240995970,0,2030nr,199,44
1249.0999755859375,688.5999755859375,1003,1240996472,0,2030nr,199,45
1690.300048828125,540.7999877929688,946,1240996969,0,2030nr,199,46
1595.0999755859375,537.5999755859375,928,1240997475,0,2030nr,199,47
1063.199951171875,491.70001220703125,925,1240997970,0,2030nr,199,48
958.2999877929688,435.3999938964844,889,1240998469,0,2030nr,199,49
1483.5999755859375,440.79998779296875,922,1240998972,0,2030nr,199,50
1491.4000244140625,470.20001220703125,899,1240999471,0,2030nr,199,51
323.6000061035156,782.7999877929688,884,1240999969,0,2030nr,199,52
940.5,839.9000244140625,923,1241000469,0,2030nr,199,53
1423.300048828125,482.20001220703125,904,1241000973,0,2030nr,199,54
808,953.4000244140625,936,1241001472,0,2030nr,199,55
1270.199951171875,1088.0999755859375,734,1241001971,0,2030nr,199,56
1516.5,568.2000122070312,1019,1241002470,0,2030nr,199,57
839.5,519.2999877929688,950,1241002970,0,2030nr,199,58
723.9000244140625,465,1000,1241003473,0,2030nr,199,59
299.5,651.7999877929688,1067,1241003973,0,2030nr,199,60
1186.4000244140625,749.0999755859375,433,1818487,0,2033kt,11,1
1588.800048828125,781.7000122070312,410,1818989,0,2033kt,11,2
1114.300048828125,807.7000122070312,507,1819490,0,2033kt,11,3
871.4000244140625,803.9000244140625,475,1819987,0,2033kt,11,4
826.7999877929688,700.7000122070312,507,1820489,0,2033kt,11,5
1047.800048828125,703.4000244140625,540,1820987,0,2033kt,11,6
1118.199951171875,729.2999877929688,567,1821489,0,2033kt,11,7
1178.699951171875,425.20001220703125,557,1821987,0,2033kt,11,8
1188.9000244140625,1110.0999755859375,631,1822490,0,2033kt,11,9
1172,664.2000122070312,605,1822988,0,2033kt,11,10
1645.9000244140625,470.1000061035156,509,1823487,0,2033kt,11,11
1088.4000244140625,902.5,592,1823989,0,2033kt,11,12
882.4000244140625,958.9000244140625,673,1824493,0,2033kt,11,13
1299.800048828125,604.5999755859375,561,1824990,0,2033kt,11,14
1229.699951171875,511.79998779296875,587,1825490,0,2033kt,11,15
1242,491.20001220703125,636,1825987,0,2033kt,11,16
829.5,940.0999755859375,630,1826488,0,2033kt,11,17
917.5999755859375,1023.2999877929688,658,1826987,0,2033kt,11,18
975.9000244140625,929.5,741,1827490,0,2033kt,11,19
1042.9000244140625,780.4000244140625,737,1827989,0,2033kt,11,20
1519.199951171875,709.0999755859375,735,1828489,0,2033kt,11,21
919.7999877929688,938.5999755859375,381,1829046,0,2033kt,11,22
1614.4000244140625,557.5999755859375,743,1829491,0,2033kt,11,23
1631.800048828125,694.0999755859375,812,1829991,0,2033kt,11,24
1215.9000244140625,754.4000244140625,904,1830492,0,2033kt,11,25
1219.5,590,779,1830987,0,2033kt,11,26
1313.5999755859375,498.8999938964844,825,1831487,0,2033kt,11,27
1308.0999755859375,494.8999938964844,853,1831991,0,2033kt,11,28
1395.699951171875,1400.4000244140625,549,1832507,0,2033kt,11,29
1144,749.5999755859375,915,1832987,0,2033kt,11,30
1281.4000244140625,514.2999877929688,915,1833488,0,2033kt,11,31
1407.5,560,931,1833989,0,2033kt,11,32
1237.0999755859375,427.70001220703125,692,1834489,0,2033kt,11,33
1547.699951171875,433.29998779296875,630,1834990,0,2033kt,11,34
1518.699951171875,431.70001220703125,664,1835490,0,2033kt,11,35
1502.800048828125,437.29998779296875,706,1835992,0,2033kt,11,36
1096.4000244140625,850.9000244140625,752,1836487,0,2033kt,11,37
1540,463.79998779296875,676,1836989,0,2033kt,11,38
1242.199951171875,823.0999755859375,694,1837492,0,2033kt,11,39
1468.5,821.7999877929688,630,1837990,0,2033kt,11,40
1115.699951171875,793,657,1838491,0,2033kt,11,41
1703.300048828125,613.7999877929688,662,1838993,0,2033kt,11,42
928.2999877929688,920.0999755859375,428,1839492,0,2033kt,11,43
1453.0999755859375,706.7000122070312,718,1839987,0,2033kt,11,44
958,774.0999755859375,798,1840491,0,2033kt,11,45
554.4000244140625,879.2999877929688,827,1840992,0,2033kt,11,46
982,905.5999755859375,889,1841493,0,2033kt,11,47
1547.800048828125,549,776,1841988,0,2033kt,11,48
1001.7000122070312,583.5,862,1842489,0,2033kt,11,49
1357,630.5999755859375,830,1842990,0,2033kt,11,50
630.2000122070312,718,918,1843491,0,2033kt,11,51
1163.5999755859375,742.5999755859375,891,1843989,0,2033kt,11,52
1022.0999755859375,760.5,908,1844492,0,2033kt,11,53
1105.4000244140625,584.9000244140625,828,1844989,0,2033kt,11,54
1859.800048828125,1008.0999755859375,819,1845492,0,2033kt,11,55
1121.5,716.5,800,1845991,0,2033kt,11,56
1208.5,629.2000122070312,887,1846488,0,2033kt,11,57
1148,674.2000122070312,892,1846990,0,2033kt,11,58
927.2999877929688,859.5999755859375,944,1847808,0,2033kt,11,59
956.5999755859375,795.9000244140625,977,1847988,0,2033kt,11,60
1341.4000244140625,724.5999755859375,443,1629293,0,2033kt,94,1
1144.5,985.0999755859375,389,1629793,0,2033kt,94,2
1149.4000244140625,1003.0999755859375,425,1630294,0,2033kt,94,3
1380.5,674.2000122070312,446,1630794,0,2033kt,94,4
1232.300048828125,633.5,430,1631294,0,2033kt,94,5
1224,965.2999877929688,449,1631794,0,2033kt,94,6
1379.0999755859375,989.2999877929688,456,1632294,0,2033kt,94,7
1259.5999755859375,992.4000244140625,458,1632794,0,2033kt,94,8
1269.199951171875,998.9000244140625,461,1633296,0,2033kt,94,9
1341.5999755859375,1012.0999755859375,470,1633796,0,2033kt,94,10
1317.5999755859375,998.5,467,1634296,0,2033kt,94,11
1036.300048828125,1024,445,1634797,0,2033kt,94,12
1023.0999755859375,1020.5999755859375,436,1635293,0,2033kt,94,13
1020.0999755859375,1035,505,1635795,0,2033kt,94,14
979.7999877929688,1043.5,510,1636297,0,2033kt,94,15
1031.5,1032.4000244140625,490,1636793,0,2033kt,94,16
1019.9000244140625,1020.7999877929688,504,1637298,0,2033kt,94,17
970,1033.800048828125,521,1637795,0,2033kt,94,18
998.4000244140625,1037.9000244140625,513,1638296,0,2033kt,94,19
992.2999877929688,1033.5999755859375,526,1638793,0,2033kt,94,20
956.4000244140625,1031.699951171875,526,1639295,0,2033kt,94,21
995.9000244140625,1022.5,419,1639796,0,2033kt,94,22
1000.0999755859375,1038.300048828125,503,1640294,0,2033kt,94,23
1032.800048828125,1016,496,1640795,0,2033kt,94,24
1027.800048828125,1032.5999755859375,518,1641293,0,2033kt,94,25
996.7000122070312,1048.199951171875,522,1641797,0,2033kt,94,26
1424.199951171875,957.4000244140625,534,1642294,0,2033kt,94,27
1604.0999755859375,883.2000122070312,411,1642796,0,2033kt,94,28
1051.5999755859375,1035,504,1643293,0,2033kt,94,29
1142.0999755859375,979.2000122070312,494,1643795,0,2033kt,94,30
1645.300048828125,697.0999755859375,441,1644293,0,2033kt,94,31
1607.5999755859375,779.9000244140625,423,1644796,0,2033kt,94,32
1033,1010.7000122070312,465,1645294,0,2033kt,94,33
1083.4000244140625,1026.5999755859375,500,1645797,0,2033kt,94,34
1086.0999755859375,1025.699951171875,527,1646296,0,2033kt,94,35
1069.300048828125,862.7999877929688,445,1646795,0,2033kt,94,36
921.5,860,403,1647297,0,2033kt,94,37
1091.300048828125,837.5999755859375,432,1647793,0,2033kt,94,38
1039.0999755859375,834,457,1648297,0,2033kt,94,39
1110.300048828125,806,455,1648796,0,2033kt,94,40
1105.699951171875,792.2000122070312,474,1649296,0,2033kt,94,41
1044.5,795.5,475,1649797,0,2033kt,94,42
906.7999877929688,810.9000244140625,439,1650297,0,2033kt,94,43
406.1000061035156,923.2999877929688,505,1650797,0,2033kt,94,44
1050.9000244140625,844,467,1651297,0,2033kt,94,45
1114.4000244140625,814.2000122070312,464,1651793,0,2033kt,94,46
2080.199951171875,892.5999755859375,424,1652294,0,2033kt,94,47
1128.0999755859375,809.2999877929688,457,1652794,0,2033kt,94,48
1110.800048828125,813.9000244140625,469,1653296,0,2033kt,94,49
917.5999755859375,827.5999755859375,481,1653797,0,2033kt,94,50
1093.5,804.5,478,1654293,0,2033kt,94,51
1148.5999755859375,837.0999755859375,424,1654794,0,2033kt,94,52
1148.9000244140625,838,437,1655296,0,2033kt,94,53
1148.699951171875,844.2999877929688,485,1655796,0,2033kt,94,54
1147.199951171875,852.7000122070312,486,1656298,0,2033kt,94,55
1171.5999755859375,872.4000244140625,500,1656795,0,2033kt,94,56
1124.699951171875,898.9000244140625,501,1657297,0,2033kt,94,57
1112.699951171875,876.7000122070312,419,1657794,0,2033kt,94,58
1088,877.2999877929688,477,1658295,0,2033kt,94,59
1163.199951171875,853.4000244140625,454,1658797,0,2033kt,94,60
1280,663.4000244140625,661,433156504,0,2037sn,39,1
1690,730.2000122070312,574,433157004,0,2037sn,39,2
1886.199951171875,395.79998779296875,582,433157504,0,2037sn,39,3
692,646,629,433158004,0,2037sn,39,4
1866.199951171875,387.6000061035156,588,433158504,0,2037sn,39,5
905.4000244140625,285,644,433159004,0,2037sn,39,6
1754.300048828125,579.9000244140625,631,433159505,0,2037sn,39,7
1650.0999755859375,837.0999755859375,729,433160004,0,2037sn,39,8
1629.199951171875,715.4000244140625,727,433160505,0,2037sn,39,9
1623.5999755859375,735.4000244140625,787,433161004,0,2037sn,39,10
1600.9000244140625,862.2000122070312,849,433161504,0,2037sn,39,11
1652.199951171875,860.5,887,433162004,0,2037sn,39,12
1661.5999755859375,825.5999755859375,901,433162504,0,2037sn,39,13
1646.199951171875,789.7999877929688,913,433163005,0,2037sn,39,14
1642.9000244140625,716.7000122070312,897,433163504,0,2037sn,39,15
1594.5999755859375,735,929,433164005,0,2037sn,39,16
1630.5,810.7999877929688,871,433164505,0,2037sn,39,17
1641.9000244140625,850.5999755859375,918,433165004,0,2037sn,39,18
1651.9000244140625,691.0999755859375,940,433165504,0,2037sn,39,19
1586.300048828125,851.2000122070312,975,433166004,0,2037sn,39,20
1647.800048828125,712.4000244140625,963,433166504,0,2037sn,39,21
1652,676.2000122070312,993,433167005,0,2037sn,39,22
1690,680.0999755859375,1071,433167504,0,2037sn,39,23
1677.699951171875,643.9000244140625,1087,433168004,0,2037sn,39,24
2267.699951171875,478.5,986,433168505,0,2037sn,39,25
1595.5,561.2000122070312,1102,433169004,0,2037sn,39,26
2093.5,461.1000061035156,1008,433170468,0,2037sn,39,27
2093.5,461.1000061035156,1008,433170468,0,2037sn,39,28
2035.5,455.79998779296875,1011,433170504,0,2037sn,39,29
1317.300048828125,579.2000122070312,1190,433171004,0,2037sn,39,30
1322.5999755859375,576.4000244140625,1234,433171504,0,2037sn,39,31
1286.300048828125,591.5999755859375,1229,433172004,0,2037sn,39,32
1456,546.2999877929688,1244,433172504,0,2037sn,39,33
1792.5,607.9000244140625,1193,433173004,0,2037sn,39,34
839.2999877929688,537.0999755859375,1246,433173505,0,2037sn,39,35
1831,603,1246,433174004,0,2037sn,39,36
2540.300048828125,588.2000122070312,1029,433174743,0,2037sn,39,37
1690.199951171875,653.0999755859375,1213,433175004,0,2037sn,39,38
1688.5999755859375,738.5,1209,433175505,0,2037sn,39,39
964.4000244140625,520.0999755859375,731,433176083,0,2037sn,39,40
1243.300048828125,835.4000244140625,1257,433176505,0,2037sn,39,41
1567.699951171875,743.2000122070312,1179,433177005,0,2037sn,39,42
1348.800048828125,742.5999755859375,1105,433177505,0,2037sn,39,43
1127.199951171875,806.5999755859375,1124,433178005,0,2037sn,39,44
1106.9000244140625,811.7999877929688,1110,433178504,0,2037sn,39,45
1811.9000244140625,791.0999755859375,1122,433179005,0,2037sn,39,46
2556.600098,790.2999877929688,1129,433179507,0,2037sn,39,47
1217.4000244140625,872.5,1249,433180004,0,2037sn,39,48
1297.0999755859375,867.2999877929688,1194,433180505,0,2037sn,39,49
966.5999755859375,909.0999755859375,1123,433181004,0,2037sn,39,50
864.5999755859375,772.4000244140625,1118,433181505,0,2037sn,39,51
1034.699951171875,692,1085,433182004,0,2037sn,39,52
1572,819.5,1091,433182504,0,2037sn,39,53
1076.199951171875,873.9000244140625,1109,433183004,0,2037sn,39,54
1603.5,736.0999755859375,1088,433183504,0,2037sn,39,55
1461.800048828125,729.7999877929688,1081,433184004,0,2037sn,39,56
1270.5,951.2999877929688,1059,433184505,0,2037sn,39,57
1379.4000244140625,658.9000244140625,1110,433185005,0,2037sn,39,58
1387.199951171875,625.5999755859375,1148,433185505,0,2037sn,39,59
1409.300048828125,635.0999755859375,1155,433186004,0,2037sn,39,60
1268.5,775.0999755859375,639,432575001,0,2037sn,68,1
1417.5999755859375,941.7000122070312,616,432575501,0,2037sn,68,2
1785.199951171875,981.5999755859375,715,432576001,0,2037sn,68,3
1349.9000244140625,1000.0999755859375,774,432576501,0,2037sn,68,4
1230.4000244140625,849.4000244140625,803,432577001,0,2037sn,68,5
1680.699951171875,976.2000122070312,820,432577895,0,2037sn,68,6
1684.800048828125,976.5,790,432578002,0,2037sn,68,7
1681.9000244140625,977.9000244140625,775,432578502,0,2037sn,68,8
1474.0999755859375,1031.800048828125,777,432579001,0,2037sn,68,9
1898.5,990.9000244140625,787,432579501,0,2037sn,68,10
1800.300048828125,964.5,775,432580001,0,2037sn,68,11
1274.9000244140625,954.0999755859375,820,432580501,0,2037sn,68,12
1168.5999755859375,772.2999877929688,817,432581001,0,2037sn,68,13
1651.4000244140625,855.2999877929688,769,432581501,0,2037sn,68,14
1918.0999755859375,970.2000122070312,888,432582001,0,2037sn,68,15
1814.699951171875,821.7999877929688,905,432582501,0,2037sn,68,16
2113.800048828125,818.2999877929688,914,432583001,0,2037sn,68,17
890.2000122070312,801.2999877929688,985,432583502,0,2037sn,68,18
906.2999877929688,956,984,432584001,0,2037sn,68,19
972.7999877929688,852.0999755859375,1034,432584501,0,2037sn,68,20
1042.699951171875,852.5999755859375,1034,432585001,0,2037sn,68,21
1162.800048828125,958.7999877929688,999,432585501,0,2037sn,68,22
1326.5999755859375,951.0999755859375,956,432586002,0,2037sn,68,23
1167.5999755859375,837.5999755859375,978,432586501,0,2037sn,68,24
1044,731,985,432587002,0,2037sn,68,25
1148.0999755859375,711.5999755859375,954,432587502,0,2037sn,68,26
1526.0999755859375,901.2000122070312,1007,432588001,0,2037sn,68,27
866.4000244140625,776.5999755859375,829,432588501,0,2037sn,68,28
1727.9000244140625,784,779,432589001,0,2037sn,68,29
1701.0999755859375,673.4000244140625,826,432589501,0,2037sn,68,30
1803.5,867.0999755859375,889,432590002,0,2037sn,68,31
1030.9000244140625,816.7999877929688,939,432590501,0,2037sn,68,32
2008.199951171875,867.7999877929688,939,432591001,0,2037sn,68,33
1117.699951171875,818.5999755859375,913,432591502,0,2037sn,68,34
800.5,766.4000244140625,888,432592001,0,2037sn,68,35
2015.300048828125,856.2000122070312,841,432592502,0,2037sn,68,36
2323.699951171875,857.5,808,432593002,0,2037sn,68,37
1413,835.5,918,432593503,0,2037sn,68,38
2010,884.0999755859375,917,432594003,0,2037sn,68,39
2300.199951171875,907.2999877929688,899,432594501,0,2037sn,68,40
1019.9000244140625,849.9000244140625,933,432595002,0,2037sn,68,41
1346.699951171875,838.7000122070312,866,432595501,0,2037sn,68,42
2106.899902,891.7000122070312,800,432596001,0,2037sn,68,43
1522.699951171875,883.2000122070312,848,432596501,0,2037sn,68,44
2216.600098,888.7000122070312,822,432597001,0,2037sn,68,45
1195.0999755859375,844.2000122070312,902,432597502,0,2037sn,68,46
1687.199951171875,785.2000122070312,863,432598001,0,2037sn,68,47
2311.600098,868.5999755859375,816,432598501,0,2037sn,68,48
1246.5,840.2000122070312,889,432599001,0,2037sn,68,49
1313.4000244140625,886.2000122070312,856,432599501,0,2037sn,68,50
1864.0999755859375,877.2999877929688,827,432600001,0,2037sn,68,51
2243.399902,872.2999877929688,794,432600501,0,2037sn,68,52
1908.800048828125,766.4000244140625,846,432601001,0,2037sn,68,53
1438.800048828125,880.7000122070312,932,432601501,0,2037sn,68,54
2137.300048828125,880.5999755859375,899,432602001,0,2037sn,68,55
2186.199951171875,866.5,879,432602501,0,2037sn,68,56
2369.100098,954.5,735,432603001,0,2037sn,68,57
2334.600098,827.9000244140625,812,432603502,0,2037sn,68,58
1685.9000244140625,852,875,432604001,0,2037sn,68,59
1386.5999755859375,830.2999877929688,839,432604502,0,2037sn,68,60
1383,715.7999877929688,650,432688520,0,2037sn,70,1
1639.0999755859375,594.0999755859375,600,432689020,0,2037sn,70,2
1569.199951171875,315.79998779296875,746,432689520,0,2037sn,70,3
1733.300048828125,663.2000122070312,875,432690020,0,2037sn,70,4
951.2999877929688,812.5,952,432690521,0,2037sn,70,5
1001.7999877929688,249.1999969482422,780,432691020,0,2037sn,70,6
1148.199951171875,355.20001220703125,756,432691520,0,2037sn,70,7
816.0999755859375,373.8999938964844,824,432692020,0,2037sn,70,8
1199.800048828125,490.8999938964844,839,432692521,0,2037sn,70,9
908.2999877929688,781.7999877929688,878,432693020,0,2037sn,70,10
1895,404.3999938964844,789,432693521,0,2037sn,70,11
1970.4000244140625,357.6000061035156,754,432694020,0,2037sn,70,12
1879.9000244140625,392.20001220703125,816,432694521,0,2037sn,70,13
1789,342.6000061035156,880,432695020,0,2037sn,70,14
2191,815,884,432695520,0,2037sn,70,15
808.5999755859375,855.4000244140625,908,432696021,0,2037sn,70,16
602.2999877929688,874.7999877929688,911,432696520,0,2037sn,70,17
940.5,944.2000122070312,897,432697020,0,2037sn,70,18
587.7999877929688,614.4000244140625,748,432697520,0,2037sn,70,19
470.8999938964844,616,783,432698020,0,2037sn,70,20
720.9000244140625,321.8999938964844,828,432698521,0,2037sn,70,21
899.5,377.70001220703125,853,432699020,0,2037sn,70,22
1023.5,549.2000122070312,951,432699520,0,2037sn,70,23
852.4000244140625,808.7999877929688,1078,432700555,0,2037sn,70,24
852.4000244140625,808.7999877929688,1078,432700555,0,2037sn,70,25
853.7999877929688,771.0999755859375,1039,432701021,0,2037sn,70,26
869,671.9000244140625,1007,432701521,0,2037sn,70,27
815.9000244140625,433.3999938964844,898,432702020,0,2037sn,70,28
836.0999755859375,273.79998779296875,897,432702520,0,2037sn,70,29
886.2000122070312,444.79998779296875,962,432703020,0,2037sn,70,30
898.0999755859375,582,948,432703520,0,2037sn,70,31
855.9000244140625,277.6000061035156,941,432704020,0,2037sn,70,32
746.0999755859375,837.2000122070312,998,432704520,0,2037sn,70,33
623.0999755859375,671.4000244140625,978,432705020,0,2037sn,70,34
704.2000122070312,641.7999877929688,975,432705520,0,2037sn,70,35
816.0999755859375,750.7000122070312,1005,432706020,0,2037sn,70,36
660.2000122070312,618.0999755859375,1016,432706520,0,2037sn,70,37
648,609.7999877929688,1089,432707020,0,2037sn,70,38
1025.5999755859375,514.7999877929688,1293,432707779,0,2037sn,70,39
1229.300048828125,437.29998779296875,897,432708020,0,2037sn,70,40
1013.9000244140625,520.5,1010,432708521,0,2037sn,70,41
1648,399.1000061035156,993,432709021,0,2037sn,70,42
958.5,381.8999938964844,1033,432709520,0,2037sn,70,43
1542.300048828125,325.20001220703125,987,432710020,0,2037sn,70,44
1641,352.79998779296875,942,432710521,0,2037sn,70,45
1220.800048828125,548.7999877929688,982,432711021,0,2037sn,70,46
1029.9000244140625,559.2000122070312,1006,432711658,0,2037sn,70,47
1056.0999755859375,469.70001220703125,1023,432712021,0,2037sn,70,48
1046.800048828125,290.20001220703125,986,432712520,0,2037sn,70,49
1076.0999755859375,321.8999938964844,1006,432713020,0,2037sn,70,50
1260.5,436.29998779296875,1009,432713521,0,2037sn,70,51
1444.199951171875,458.20001220703125,1009,432714021,0,2037sn,70,52
1065.300048828125,952.5999755859375,1137,432714520,0,2037sn,70,53
872.2000122070312,787.9000244140625,1096,432715020,0,2037sn,70,54
1466,1060.5,1090,432715520,0,2037sn,70,55
1522.800048828125,1068.699951171875,1068,432716020,0,2037sn,70,56
1386.5,1111.4000244140625,1100,432716521,0,2037sn,70,57
1232.800048828125,1155.300048828125,1120,432717021,0,2037sn,70,58
1705.699951171875,1020.5,1151,432717521,0,2037sn,70,59
1464,1170.5999755859375,1134,432718020,0,2037sn,70,60
1260.5999755859375,781.2000122070312,686,434113584,0,2037sn,199,1
1939.5999755859375,508.29998779296875,626,434114084,0,2037sn,199,2
1889,327.29998779296875,679,434114584,0,2037sn,199,3
1840.9000244140625,430.29998779296875,790,434115085,0,2037sn,199,4
1751.199951171875,397.29998779296875,858,434115584,0,2037sn,199,5
1779.0999755859375,405.79998779296875,889,434116084,0,2037sn,199,6
1803.5,275.6000061035156,656,434116584,0,2037sn,199,7
1818.5,295.3999938964844,742,434117084,0,2037sn,199,8
1779.800048828125,307.1000061035156,753,434117584,0,2037sn,199,9
1799.800048828125,255.5,759,434118084,0,2037sn,199,10
952.5999755859375,687.7000122070312,863,434118584,0,2037sn,199,11
1936.800048828125,369.3999938964844,700,434119084,0,2037sn,199,12
1418.800048828125,724.4000244140625,879,434119585,0,2037sn,199,13
1689.4000244140625,422.70001220703125,930,434120084,0,2037sn,199,14
1665.9000244140625,392.1000061035156,886,434120584,0,2037sn,199,15
1210.300048828125,786.0999755859375,999,434121084,0,2037sn,199,16
1292.699951171875,744,1033,434121584,0,2037sn,199,17
1283.300048828125,561.2999877929688,1082,434122084,0,2037sn,199,18
458.6000061035156,759.5,1058,434122585,0,2037sn,199,19
1220.9000244140625,646.4000244140625,1028,434123084,0,2037sn,199,20
1324.699951171875,535.0999755859375,980,434123585,0,2037sn,199,21
1301.4000244140625,877.0999755859375,1020,434124084,0,2037sn,199,22
800.2999877929688,787.7000122070312,998,434124584,0,2037sn,199,23
2133.399902,814.7999877929688,983,434125085,0,2037sn,199,24
1402,857.7999877929688,1005,434125584,0,2037sn,199,25
2203,947.0999755859375,1059,434126084,0,2037sn,199,26
1097.9000244140625,688.0999755859375,1013,434126584,0,2037sn,199,27
1581.800048828125,865.9000244140625,988,434127084,0,2037sn,199,28
1872.699951171875,895.7000122070312,1008,434127584,0,2037sn,199,29
1120.300048828125,765.0999755859375,1077,434128084,0,2037sn,199,30
2066.399902,1043.5,1086,434128584,0,2037sn,199,31
773.2000122070312,859.5999755859375,1111,434129084,0,2037sn,199,32
727.5999755859375,802,1117,434129584,0,2037sn,199,33
780.4000244140625,701.2000122070312,1071,434130084,0,2037sn,199,34
1072.300048828125,625.9000244140625,1166,434130584,0,2037sn,199,35
620.4000244140625,678.2999877929688,1164,434131084,0,2037sn,199,36
1101.5999755859375,627.4000244140625,1164,434131585,0,2037sn,199,37
1146,545.2000122070312,1067,434132085,0,2037sn,199,38
1136.0999755859375,482.1000061035156,1123,434132584,0,2037sn,199,39
1049.0999755859375,422.29998779296875,1119,434133084,0,2037sn,199,40
959.0999755859375,426.79998779296875,1107,434133584,0,2037sn,199,41
995.5999755859375,384.3999938964844,1118,434134084,0,2037sn,199,42
1025.0999755859375,419.29998779296875,1070,434134585,0,2037sn,199,43
1045.0999755859375,376.5,1053,434135085,0,2037sn,199,44
1813.800048828125,682.7000122070312,1015,434135585,0,2037sn,199,45
1708.5999755859375,572.7999877929688,956,434136085,0,2037sn,199,46
1624.300048828125,511.1000061035156,886,434136585,0,2037sn,199,47
996.7000122070312,441.5,970,434137084,0,2037sn,199,48
927.2999877929688,372.20001220703125,919,434137584,0,2037sn,199,49
1551.0999755859375,439.79998779296875,912,434138084,0,2037sn,199,50
1502.5999755859375,416,898,434138584,0,2037sn,199,51
721.4000244140625,320.29998779296875,953,434139085,0,2037sn,199,52
1372.699951171875,434.20001220703125,932,434139585,0,2037sn,199,53
1497.5999755859375,508.6000061035156,949,434140084,0,2037sn,199,54
604.9000244140625,329.1000061035156,953,434140584,0,2037sn,199,55
1454.9000244140625,964,974,434141084,0,2037sn,199,56
1283.5999755859375,871.0999755859375,1004,434141584,0,2037sn,199,57
849.5,421.5,912,434142084,0,2037sn,199,58
783.4000244140625,880.9000244140625,586,434142584,0,2037sn,199,59
279.70001220703125,857.9000244140625,1097,434143085,0,2037sn,199,60
1607.300048828125,1376.199951171875,272,999897,0,2039nn,68,1
1085.300048828125,850.9000244140625,742,1000397,0,2039nn,68,2
1772.800048828125,1426.699951171875,362,1001009,0,2039nn,68,3
1292.5,874.0999755859375,882,1001397,0,2039nn,68,4
1776.5999755859375,939.4000244140625,869,1001897,0,2039nn,68,5
1134,815.2999877929688,843,1002397,0,2039nn,68,6
1385.4000244140625,1400.9000244140625,655,1002918,0,2039nn,68,7
1436,900.0999755859375,886,1003397,0,2039nn,68,8
1189.199951171875,700.2000122070312,889,1003897,0,2039nn,68,9
1203.9000244140625,861.7000122070312,917,1004397,0,2039nn,68,10
1219.0999755859375,865.9000244140625,882,1004897,0,2039nn,68,11
1244.0999755859375,866.4000244140625,927,1005397,0,2039nn,68,12
1289.199951171875,601.2999877929688,842,1005897,0,2039nn,68,13
